Specified Values,Specified Attribute Names,Diabetes_binary,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1, 1, [30.025,69.975], 1, 0, 1, 1, [8.2,11.8], [2.95,5.05]","HighChol, CholCheck, BMI, Smoker, PhysActivity, Fruits, Sex, Age, Income",1,1.0,1.0,1,318.0,9942,9413,0.42857142857142855,0.0006649695909183824,2,2
"0, [11.25,36.75], 1, 0, [-0.3600000000000001,2.84], 0, [5.05,6.95]","HighChol, BMI, AnyHealthcare, NoDocbcCost, GenHlth, Sex, Education",0,0.43976479295863985,0.8484848484848485,1,291.78453546246226,9990,9418,0.3333333333333333,0.0006101504502603264,28,33
"0, 1, [11.25,36.75], 1, 0, [-0.3600000000000001,2.84], 0, 0, [5.05,6.95]","HighChol, CholCheck, BMI, AnyHealthcare, NoDocbcCost, GenHlth, DiffWalk, Sex, Education",0,0.3882095537407485,0.8275862068965517,1,302.9120435958018,9990,9418,0.42857142857142855,0.0006334191752017344,24,29
"1, 1, 0, 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, NoDocbcCost, DiffWalk, Age",1,0.21817758148193367,0.7375,1,234.58411438864132,9965,9421,0.23809523809523808,0.0004905386873615278,59,80
"1, 1, 1, 0, 1, [7.699999999999999,17.259999999999998], [3.35,4.65]","HighBP, HighChol, CholCheck, NoDocbcCost, DiffWalk, Age, Education",1,0.3666478320532007,0.8181818181818182,2,249.79485437868348,9886,9421,0.3333333333333333,0.0010446917115076106,18,22
"1, [20.539377027884463,69.975], 1, 0, 1, [4.402738716135481,5.96], [0.8650000000000002,5.135]","HighChol, BMI, Veggies, HvyAlcoholConsump, AnyHealthcare, GenHlth, Income",1,0.19649623617673456,0.7222222222222222,1,307.1898907702067,9965,9422,0.3333333333333333,0.0006423645786154936,13,18
"1, [14.350000000000001,63.65], 1, 0, 1, [4.02,5.98], [4.04,11.96], [1.775,4.225]","HighChol, BMI, HeartDiseaseorAttack, HvyAlcoholConsump, AnyHealthcare, GenHlth, Age, Education",1,0.07775999999999998,0.6,1,266.8,9911,9422,0.38095238095238093,0.0005579053045818379,3,5
"1, [14.350000000000001,69.975], 1, 1, 1, 0, 1, [2.6799999999999997,5.32], [-11.25,11.25], 1, [1.775,4.225]","CholCheck, BMI, Stroke, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, AnyHealthcare, GenHlth, MentHlth, Sex, Education",1,1.0,1.0,2,277.0,9805,9423,0.5238095238095238,0.0011584690357508928,2,2
"0, 0, 1, [1.74,4.26]","HighBP, Stroke, NoDocbcCost, Income",1,0.03125,0.5,1,91.40768,9921,9427,0.19047619047619047,0.00019114253954842267,5,10
"1, 0, 0, 0, [-5.7,14.451399716017583], 0, [0.06000000000000005,2.98]","CholCheck, Smoker, Stroke, HvyAlcoholConsump, PhysHlth, DiffWalk, Age",0,1.0,1.0,1,215.3294336,9969,9431,0.3333333333333333,0.0004502752370241478,11,11
"0, 0, 1, 0, [-0.41999999999999993,2.8200000000000003], 0, 1","Smoker, Stroke, PhysActivity, HvyAlcoholConsump, GenHlth, DiffWalk, Sex",0,0.3933994473226094,0.8297872340425532,1,250.72347660528635,9934,9431,0.3333333333333333,0.0005242876970812953,39,47
"1, 1, 1, 1, 0, [9.991664528503295,17.259999999999998]","HighBP, CholCheck, Veggies, AnyHealthcare, NoDocbcCost, Age",1,0.13457501103343936,0.6695652173913044,1,219.96957830758888,9985,9432,0.2857142857142857,0.0005007387740550488,77,115
"1, 1, [30.025,69.975], 1, [2.5,5.5], 1, [7.699999999999999,11.5]","HighBP, CholCheck, BMI, Fruits, GenHlth, DiffWalk, Age",1,0.3276800000000001,0.8,1,297.23026859581114,9965,9432,0.3333333333333333,0.0006215380192349607,16,20
"0, 0, 0, 0, 1, 0, 0, [-5.7,14.451399716017583], 0, [1.88,2.98], [2.25,5.75]","HighBP, HighChol, Smoker, Stroke, PhysActivity, HvyAlcoholConsump, NoDocbcCost, PhysHlth, DiffWalk, Age, Income",0,1.0,1.0,1,262.0,9548,9434,0.5238095238095238,0.0005478680277377869,1,1
"0, 1, 0, 1, [-0.41999999999999993,2.3600000000000003], 0, [0.06000000000000005,7.0]","HighBP, CholCheck, Smoker, PhysActivity, GenHlth, DiffWalk, Age",0,1.0,1.0,2,305.640812078712,9990,9434,0.3333333333333333,0.0012782506023644234,29,29
"0, 1, 0","HighChol, PhysActivity, DiffWalk",0,0.18905406764403293,0.7166666666666667,1,279.0532898328985,9990,9436,0.14285714285714285,0.0005835281508950042,129,180
"0, 0, 1, 0, 0, 1, [0.5,2.5], [-9.9,9.9], 0, 0, [1.88,6.0], [4.2,7.55]","HighBP, HighChol, CholCheck, Fruits, HvyAlcoholConsump, AnyHealthcare, GenHlth, PhysHlth, DiffWalk, Sex, Age, Education",0,1.0,1.0,1,466.5,9729,9437,0.5714285714285714,0.000975497843281212,2,2
"1, 1, 0, [4.04,5.96]","HighChol, CholCheck, HeartDiseaseorAttack, GenHlth",1,0.17525145137855438,0.7058823529411765,1,228.02667240161279,9927,9438,0.19047619047619047,0.00047682642473390085,12,17
"0, 0, 1, [5.795,10.205]","Smoker, Stroke, DiffWalk, Income",1,0.17525145137855438,0.7058823529411765,1,215.79827542097922,9935,9447,0.19047619047619047,0.00045125563184773897,12,17
"1, 0, [-8.7,8.7]","CholCheck, Stroke, MentHlth",0,0.0474579837951391,0.5435779816513762,1,166.4083885871632,9990,9447,0.14285714285714285,0.0003864887056269682,237,436
"0, 0, 1, 0, 1, 0, [-0.41999999999999993,2.8200000000000003], 0, [3.725,6.275]","Smoker, Stroke, PhysActivity, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth, DiffWalk, Education",0,0.3498127216399667,0.8105263157894737,1,307.7935259754917,9990,9449,0.42857142857142855,0.0006436268397963813,77,95
"1, 1, [30.025,69.975], 0, 1, 1, 0, [2.5,5.32], [-11.25,11.25], 1, 1, [3.725,6.275]","HighBP, CholCheck, BMI, PhysActivity, Fruits, AnyHealthcare, NoDocbcCost, GenHlth, MentHlth, DiffWalk, Sex, Education",1,0.401877572016461,0.8333333333333334,1,297.15999999999997,9942,9455,0.5714285714285714,0.0006213910806204607,5,6
"1, [1.75,69.975], 1, 1, 0, 1, [5.34,12.66], [-0.5049999999999999,2.505]","HighBP, BMI, Smoker, HeartDiseaseorAttack, Fruits, AnyHealthcare, Age, Income",1,0.0009765625,0.25,1,192.5,9863,9457,0.38095238095238093,0.00040253662343329755,1,4
"0, 0, 0, 1, 0, 0, [-0.41999999999999993,3.26], 0, [0.06000000000000005,8.120000000000001]","HighBP, Stroke, HeartDiseaseorAttack, PhysActivity, HvyAlcoholConsump, NoDocbcCost, GenHlth, DiffWalk, Age",0,0.5262884496213611,0.8795180722891566,1,295.66924555326307,9990,9464,0.42857142857142855,0.0006182737649770444,73,83
"0, 0, 0, 1, [1.0,5.9399999999999995]","Smoker, Stroke, DiffWalk, Sex, Age",0,0.1473475405306393,0.6818181818181818,1,200.292232521725,9934,9465,0.23809523809523808,0.00045714629054549567,15,22
"1, [30.025,69.975], 0, 0, 0","CholCheck, BMI, Fruits, HvyAlcoholConsump, Sex",1,0.12483006006753829,0.6595744680851063,1,181.35917206658075,9979,9473,0.23809523809523808,0.0003792400454667004,31,47
"1, 1, 0, 0, 1, 1, [2.6799999999999997,5.32]","HighChol, PhysActivity, Veggies, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth",1,1.0,1.0,1,183.0,9473,9473,0.3333333333333333,0.0003826711796794465,1,1
"1, 0, 1, [-11.25,11.25], 1, [7.699999999999999,17.259999999999998]","HighBP, HvyAlcoholConsump, AnyHealthcare, MentHlth, DiffWalk, Age",1,0.2816065192986594,0.7761194029850746,1,233.98265694499966,9965,9475,0.2857142857142857,0.0004892809800965806,52,67
"1, 1, 1, [4.45,7.55]","CholCheck, Stroke, AnyHealthcare, Education",0,0.000541922809869769,0.2222222222222222,1,197.56464452583424,9628,9477,0.19047619047619047,0.00041312729827131965,4,18
"1, 1, 1, 1, 0, 1, 0, [2.5,5.32], 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth, Sex, Age",1,0.44370531249999995,0.85,1,272.29730998893933,9965,9484,0.47619047619047616,0.0005694007258852861,17,20
"1, 1, 1, 1, 0, [2.5,5.32], 1, [7.699999999999999,17.259999999999998], [2.635,5.365]","HighBP, CholCheck, HeartDiseaseorAttack, Veggies, NoDocbcCost, GenHlth, Sex, Age, Income",1,0.46266436603796024,0.8571428571428571,1,232.16,9871,9484,0.42857142857142855,0.00048546962335726943,6,7
"0, 1, 0, 0, 1, 0, 0, [-0.41999999999999993,2.5], 0, 0","HighBP, CholCheck, Stroke, HeartDiseaseorAttack, PhysActivity, Fruits, HvyAlcoholConsump, GenHlth, DiffWalk, Sex",0,0.06092699470458736,0.5714285714285714,1,215.26087116800002,9989,9486,0.47619047619047616,0.0004501318661676717,8,14
"[1.75,69.975], 1, [2.4,3.6], [-11.25,11.25], [5.34,17.259999999999998]","BMI, AnyHealthcare, GenHlth, MentHlth, Age",1,0.05335031989798831,0.5564516129032258,1,180.22243306213502,9957,9495,0.23809523809523808,0.0003768630112818978,69,124
"1, 1, 0, 0, 1, 1","HighBP, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare, DiffWalk",1,0.21208362139917689,0.7333333333333333,1,216.15566723072,9863,9495,0.2857142857142857,0.0004520029736261066,11,15
"0, 1, [0.45999999999999996,3.54]","HighChol, CholCheck, Income",0,0.09958658297887482,0.6304347826086957,1,149.4484673756412,9969,9500,0.14285714285714285,0.00031251159186842565,29,46
"1, 1, [4.45,7.55]","Stroke, AnyHealthcare, Education",0,3.0517578125e-05,0.125,1,193.828482002944,9628,9507,0.14285714285714285,0.000405314611276191,2,16
"1, 1, 1, 0, 1, 0, 1, [7.699999999999999,17.259999999999998], [3.35,4.65]","HighBP, HighChol, CholCheck, Stroke, AnyHealthcare, NoDocbcCost, DiffWalk, Age, Education",1,0.48894551440329226,0.8666666666666667,1,271.22074370048,9886,9508,0.42857142857142855,0.0005671495188273196,13,15
"1, [9.8,69.975], 1, [2.06,7.193397233716988], 1","HighBP, BMI, Veggies, GenHlth, Sex",1,0.43375716751999094,0.8461538461538461,1,208.94403967079796,9965,9509,0.23809523809523808,0.000436922743977122,66,78
"0, 0, 0, [-0.41999999999999993,2.84], [-4.35,4.35], [-9.45,9.45], [2.6199999999999997,7.380000000000001]","HighBP, Stroke, Fruits, GenHlth, MentHlth, PhysHlth, Income",0,0.15359020233154297,0.6875,1,182.023023448064,9989,9511,0.3333333333333333,0.00038062822465404487,11,16
"0, 1, 0, 0, [-23.70536638791693,6.592485510487688], 0, [1.88,6.23423904202776], [6.915,9.085]","HighChol, CholCheck, HeartDiseaseorAttack, HvyAlcoholConsump, PhysHlth, DiffWalk, Age, Income",0,0.5904900000000001,0.9,1,300.0851152482816,9990,9512,0.38095238095238093,0.0006275077871929104,27,30
"0, [-10.95,10.95], [-9.9,8.6], [4.45,7.55]","HighChol, MentHlth, PhysHlth, Education",0,0.21286219479551413,0.7338709677419355,1,237.1725853662023,9990,9515,0.19047619047619047,0.0004959514373208135,91,124
"0, 0, 0, [-9.9,8.6], 0, [4.45,7.55], [2.95,5.05]","HighChol, Fruits, Veggies, PhysHlth, DiffWalk, Education, Income",0,0.13168724279835387,0.6666666666666666,1,151.0,9787,9515,0.3333333333333333,0.00031575600071910613,2,3
"0, [0.5500000000000007,63.45], 0, 0, [-5.7,23.7], [1.88,7.0]","HighBP, BMI, Smoker, Stroke, PhysHlth, Age",0,0.48045708347045346,0.8636363636363636,1,262.06843079679413,9990,9520,0.2857142857142857,0.0005480111233319706,38,44
"1, 1, [-2.1500000000000004,16.15], 0, [4.475,7.525]","HighBP, HighChol, PhysHlth, Sex, Education",1,0.22301350200402018,0.7407407407407407,1,215.67248842462783,9985,9522,0.23809523809523808,0.00045099259874237214,20,27
"1, 1, [30.025,69.975], 1, 0, [2.6799999999999997,7.193397233716988], [-8.55,8.55]","HighBP, HighChol, BMI, PhysActivity, HvyAlcoholConsump, GenHlth, PhysHlth",1,0.46266436603796024,0.8571428571428571,1,242.73834433068401,9979,9522,0.3333333333333333,0.0005075899922320139,18,21
"1, 0, 0, 0, 1, [0.07499999999999973,3.9250000000000003]","CholCheck, Stroke, PhysActivity, HvyAlcoholConsump, DiffWalk, Income",1,0.07775999999999998,0.6,1,175.0300220697346,9938,9525,0.2857142857142857,0.00036600516406964424,12,20
"1, 1, [30.025,69.975], 1, 1, 1, [2.5,5.5], 1, [1.775,4.225]","HighBP, CholCheck, BMI, Smoker, Veggies, AnyHealthcare, GenHlth, DiffWalk, Education",1,0.6472278485082303,0.9166666666666666,1,257.45017343999996,9911,9525,0.42857142857142855,0.0005383538884096333,11,12
"0, 0, 1, 0, 1, 0, [-0.41999999999999993,2.8200000000000003], [-3.75,3.75], 0, 0, [3.725,6.275]","Smoker, Stroke, PhysActivity, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth, PhysHlth, DiffWalk, Sex, Education",0,0.3377928212923192,0.8048780487804879,1,309.4817011805232,9990,9529,0.5238095238095238,0.0006471569818576655,33,41
"0, 0, 0, 1, 0, 1, 0, [-0.41999999999999993,2.8200000000000003], 0, [3.725,6.275]","HighBP, Smoker, Stroke, PhysActivity, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth, DiffWalk, Education",0,0.4303684562600565,0.8448275862068966,1,313.39675783757696,9990,9529,0.47619047619047616,0.0006553437542591224,49,58
"1, 1, 1, 0, 1, 0, [-10.799999999999999,10.799999999999999], 1, [3.35,4.65]","HighBP, HighChol, CholCheck, Stroke, AnyHealthcare, NoDocbcCost, MentHlth, DiffWalk, Education",1,0.401877572016461,0.8333333333333334,1,284.60075008,9853,9534,0.42857142857142855,0.000595128441370322,10,12
"0, 0, 0, [0.74,3.26], [-9.9,9.9], 0, [1.88,8.120000000000001]","HighBP, HeartDiseaseorAttack, NoDocbcCost, GenHlth, PhysHlth, DiffWalk, Age",0,0.4419204985941842,0.8493150684931506,1,275.51167772205514,9990,9547,0.3333333333333333,0.000576122288138592,62,73
"0, 0, 0, 0, 0, 0, [-10.200000000000001,23.7], 0, 1, [1.88,5.9399999999999995], [1.88,4.12]","HighBP, HighChol, Smoker, Stroke, HeartDiseaseorAttack, Veggies, PhysHlth, DiffWalk, Sex, Age, Income",0,0.1,1.0,1,268.5,9548,9548,0.5238095238095238,0.000561460173464106,0,0
"[0.5500000000000007,63.45], 0, 0, 0, [-4.8,4.8], [1.0,7.0]","BMI, Smoker, Stroke, HeartDiseaseorAttack, PhysHlth, Age",0,0.30235651478560427,0.7872340425531915,1,269.0901878669075,9990,9548,0.2857142857142857,0.0006369754895309799,37,47
"1, [30.025,69.975], 0, 1, [0.07499999999999973,3.9250000000000003]","CholCheck, BMI, HvyAlcoholConsump, AnyHealthcare, Income",1,0.3392169036785128,0.8055555555555556,2,231.5204115065691,9985,9549,0.23809523809523808,0.0009682643605583574,29,36
"1, [30.025,69.975], 1, 0, 1, [19.35,40.65], [0.07499999999999973,3.9250000000000003]","CholCheck, BMI, Fruits, HvyAlcoholConsump, AnyHealthcare, PhysHlth, Income",1,0.401877572016461,0.8333333333333334,1,253.52,9965,9549,0.3333333333333333,0.0005301355053132967,5,6
"1, 1, [30.025,69.975], 1, 0, 1, [2.5,7.193397233716988], [-8.55,8.55]","HighBP, HighChol, BMI, PhysActivity, HvyAlcoholConsump, AnyHealthcare, GenHlth, PhysHlth",1,0.4234790289079717,0.8421052631578947,1,252.78368743659934,9979,9550,0.38095238095238093,0.0005285958025960872,16,19
"1, 1, [30.025,69.975], 1, 1, 0, 1","HighBP, HighChol, BMI, PhysActivity, Fruits, HvyAlcoholConsump, Sex",1,0.2373046875,0.75,1,275.8304,9965,9550,0.3333333333333333,0.0005767887680844459,6,8
"0, 0, 0, 0, [0.5,3.26], [-9.9,9.9], 0, [1.88,11.84]","HighBP, HighChol, Stroke, Fruits, GenHlth, PhysHlth, DiffWalk, Age",0,0.2693290743429045,0.7692307692307693,1,277.9516644074185,9976,9552,0.38095238095238093,0.0005812245426920899,20,26
"0, 0, 0, 0, 1, 0, 0, [4.16,8.120000000000001]","HighBP, Smoker, Stroke, HeartDiseaseorAttack, Veggies, NoDocbcCost, DiffWalk, Age",0,0.43976479295863985,0.8484848484848485,1,327.90971648183756,9990,9552,0.38095238095238093,0.0006856917925380198,28,33
"1, 1, 1, 1, 1, 0, 1, [2.5,5.96], [20.55,30.77490185902149], [7.699999999999999,16.9]","HighBP, HighChol, CholCheck, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, AnyHealthcare, GenHlth, MentHlth, Age",1,0.03125,0.5,1,229.0,9937,9553,0.47619047619047616,0.0004788617494349358,1,2
"1, 1, 0, 1, 1, 1, [2.5,5.96], [20.55,39.45], [-6.25,10.25], [7.699999999999999,16.9]","HighChol, CholCheck, Stroke, HeartDiseaseorAttack, Veggies, AnyHealthcare, GenHlth, MentHlth, PhysHlth, Age",1,0.1,1.0,1,213.92831999999999,9553,9553,0.47619047619047616,0.00044734536929640507,0,0
"1, 1, 0, 0, 0, [-3.0500000000000007,11.05], 0, 1","HighBP, CholCheck, Stroke, HvyAlcoholConsump, NoDocbcCost, MentHlth, DiffWalk, Sex",1,0.12711521784793314,0.6619718309859155,1,150.88871321497402,9961,9558,0.38095238095238093,0.00033578060724140054,47,71
"1, 1, [9.8,69.975], 1, 0, 1, [2.06,7.193397233716988], 1, [6.74,15.26]","HighBP, HighChol, BMI, Smoker, PhysActivity, Veggies, GenHlth, Sex, Age",1,0.2373046875,0.75,1,201.56227583999998,9901,9558,0.42857142857142855,0.00042148674248397155,9,12
"1, [30.025,69.975], 1, 0, 1","CholCheck, BMI, Veggies, HvyAlcoholConsump, DiffWalk",1,0.4939144320360374,0.868421052631579,1,273.65366832085977,9965,9560,0.23809523809523808,0.0005722370059013738,33,38
"1, 1, 1, 1","CholCheck, PhysActivity, AnyHealthcare, DiffWalk",1,0.18593443208187066,0.7142857142857143,1,236.4750074243142,9965,9560,0.19047619047619047,0.0004944927325451814,30,42
"0, 0, 1, 0, 1, 0, [-0.41999999999999993,3.26], [-9.9,3.75], 0","HighBP, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, GenHlth, PhysHlth, DiffWalk",0,0.32252790144585197,0.7974683544303798,1,257.53078283184595,9990,9565,0.42857142857142855,0.0005385224506559227,63,79
"0, 0, 1, 0, [0.74,2.8200000000000003], [-3.75,9.9], 0, 0, [1.88,8.120000000000001], [3.725,6.275]","Smoker, Stroke, PhysActivity, NoDocbcCost, GenHlth, PhysHlth, DiffWalk, Sex, Age, Education",0,0.7631229607539922,0.9473684210526315,1,355.11684497453876,9990,9565,0.47619047619047616,0.0007425846010407097,18,19
"1, [30.025,69.975], 1, 0, 1, [2.6799999999999997,5.32], 0","CholCheck, BMI, PhysActivity, HvyAlcoholConsump, AnyHealthcare, GenHlth, DiffWalk",1,0.06285491210937498,0.575,1,210.11675355272587,9979,9571,0.3333333333333333,0.00043937500520457455,23,40
"[18.0,52.0], 1, 0, 1, [7.699999999999999,17.259999999999998], [0.07499999999999973,3.9250000000000003]","BMI, PhysActivity, NoDocbcCost, DiffWalk, Age, Income",1,0.07775999999999998,0.6,1,214.383552,9965,9573,0.2857142857142857,0.00044829730463229493,6,10
"1, 1, 1, [30.025,69.975], 0, 1","HighBP, HighChol, CholCheck, BMI, HvyAlcoholConsump, AnyHealthcare",1,0.4838840102534098,0.8648648648648649,1,245.27016664145634,9986,9573,0.2857142857142857,0.0005128842842014237,64,74
"0, 1, [-0.3600000000000001,2.5], [-4.35,4.35], 0, [1.625,4.375]","Smoker, PhysActivity, GenHlth, MentHlth, Sex, Education",0,0.13168724279835387,0.6666666666666666,1,239.59424,9971,9583,0.2857142857142857,0.0005010153577333357,6,9
"0, 0, 1, [-0.3600000000000001,2.5], [-4.35,-1.492954333648541], 0","Smoker, Stroke, PhysActivity, GenHlth, MentHlth, Sex",0,0.0328882935563004,0.8005865102639296,1,289.53625412354205,9583,9583,0.2857142857142857,0.0006054490706307314,0,0
"1, 0, 0, 1, [10.799999999999999,31.200000000000003], 1, [0.8650000000000002,7.96]","HighChol, Fruits, HvyAlcoholConsump, AnyHealthcare, PhysHlth, Sex, Income",1,0.3666478320532007,0.8181818181818182,1,229.66292479999998,9853,9585,0.3333333333333333,0.0004802479910483498,9,11
"1, 0, 0, 1, 0","HighChol, Smoker, Fruits, AnyHealthcare, NoDocbcCost",1,0.26487008230452685,0.7666666666666667,1,196.56756425172392,9957,9585,0.23809523809523808,0.0004110423043656972,23,30
"0, 0, 0, 0, 0, [1.0,5.9399999999999995]","HighBP, HighChol, Stroke, HeartDiseaseorAttack, DiffWalk, Age",0,0.5241073981293608,0.8787878787878788,1,225.3420515674501,9952,9586,0.2857142857142857,0.00047121261587269295,29,33
"0, 0, 0, 0, [-10.200000000000001,10.200000000000001], 0","HighBP, Smoker, Stroke, HeartDiseaseorAttack, PhysHlth, DiffWalk",0,0.3882095537407485,0.8275862068965517,2,301.4152769143048,9990,9586,0.2857142857142857,0.0012605785747563285,72,87
"1, 0, 0","HighBP, HighChol, Stroke",0,0.0332785580508952,0.5063291139240507,1,140.21485338124006,9988,9587,0.14285714285714285,0.0032719124957226453,40,79
"1, [30.025,69.975], 0, 1, 1, [-26.196404721804427,11.25]","HighChol, BMI, Smoker, Veggies, AnyHealthcare, MentHlth",1,0.1590361251087416,0.6923076923076923,1,249.83703297483174,9985,9588,0.2857142857142857,0.000522434055388479,18,26
"1, 0, 0, 0, 0, 0","HighChol, Stroke, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, NoDocbcCost",1,0.1385445030619302,0.673469387755102,1,183.8201848686193,9979,9588,0.2857142857142857,0.0003843862677189535,33,49
"1, 1, 0, 0, 1, 1, 1","HighBP, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare, DiffWalk, Sex",1,0.13168724279835387,0.6666666666666666,1,237.98399999999998,9805,9590,0.3333333333333333,0.0004976481859280513,6,9
"1, 0, 1, 0, 0, 1, 1","HighBP, HighChol, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare, DiffWalk",1,0.03125,0.5,1,206.0,9739,9590,0.3333333333333333,0.0004307664645571912,1,2
"1, [30.025,69.975], 0, 0, 1, [0.07499999999999973,3.9250000000000003]","CholCheck, BMI, HeartDiseaseorAttack, HvyAlcoholConsump, AnyHealthcare, Income",1,0.2084017036410597,0.7307692307692307,1,185.1418799722758,9928,9592,0.2857142857142857,0.00038715006348120917,19,26
"0, [7.850000000000001,40.15], 0, 0, 0, [1.5999999999999999,4.4], [-10.200000000000001,10.200000000000001], 0, 0, [9.82,16.18]","HighBP, BMI, Smoker, Stroke, HeartDiseaseorAttack, GenHlth, PhysHlth, DiffWalk, Sex, Age",0,0.13168724279835387,0.6666666666666666,1,227.66208,9930,9597,0.47619047619047616,0.000476064025802604,6,9
"0, 0, 0, 0, 0, [6.355,9.645]","Smoker, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, DiffWalk, Income",0,0.28462802079628785,0.7777777777777778,1,178.71968,9892,9599,0.2857142857142857,0.0003737206053417114,7,9
"0, 0, 1, 0, 0, 1, [4.475,7.525]","Smoker, HeartDiseaseorAttack, Fruits, NoDocbcCost, DiffWalk, Sex, Education",0,0.06600153808263474,0.5806451612903226,1,224.35052859985458,9892,9599,0.3333333333333333,0.00046913924284706975,18,31
